project_id,snapshot_month,dataset_split,time_elapsed_pct,time_remaining_pct,cost_escalation_pct,cost_growth_factor,expenditure_pct,physical_progress_pct,financial_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,expenditure_velocity,progress_3m_delta,schedule_slippage_months,overall_risk_score,active_warnings_count,sector_name,ministry_name,agency_name,state_name,target_cost_overrun_binary,target_final_cost_cr,target_cost_overrun_amount_cr,target_cost_overrun_pct,target_schedule_overrun_binary,target_delay_months,is_censored,target_observation_month,feature_version,target_version,leakage_check_passed
618756,2025-12,train,215.38,-115.38,-1.67,0.983,14.52,90.0,14.52,75.48,-10.0,,,,38.0,51.24,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618756,2026-01,train,217.95,-117.95,-1.67,0.983,14.52,90.0,14.52,75.48,-10.0,0.0,0.0,,38.0,61.74,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618756,2026-02,val,220.51,-120.51,-1.67,0.983,61.67,91.0,61.67,29.33,-9.0,1.0,511.67,,38.0,42.28,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618756,2026-03,val,223.08,-123.08,-1.67,0.983,61.67,91.72,61.67,30.05,-8.28,0.72,0.0,1.72,52.0,42.28,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618756,2026-04,val,225.64,-125.64,-1.67,0.983,71.34,92.15,71.34,20.81,-7.85,0.43,105.04,2.15,52.0,40.44,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618756,2026-05,test,228.21,-128.21,-1.67,0.983,72.56,94.85,72.56,22.29,-5.15,2.7,13.25,3.85,52.0,40.21,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618756,2026-06,test,230.77,-130.77,-1.67,0.983,88.12,97.32,88.12,9.2,-2.68,2.47,168.82,5.6,52.0,37.26,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618756,2026-07,test,233.33,-133.33,-1.67,0.983,88.12,98.12,88.12,10.0,-1.88,0.8,0.01,5.97,53.0,37.26,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,0.0,1085.41,-18.45,-1.67,1.0,53.0,0,2026-07,v1.0,v1.0,1
618757,2026-02,val,97.62,2.38,-22.1,0.779,42.46,35.0,42.46,-7.46,-62.62,,,,0.0,42.07,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,0.0,1565.88,-444.32,-22.1,1.0,15.0,0,2026-07,v1.0,v1.0,1
618757,2026-03,val,100.0,0.0,-22.1,0.779,42.46,37.24,42.46,-5.22,-62.76,2.24,0.0,,2.0,44.23,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,0.0,1565.88,-444.32,-22.1,1.0,15.0,0,2026-07,v1.0,v1.0,1
618757,2026-04,val,102.38,-2.38,-22.1,0.779,45.19,37.24,45.19,-7.95,-62.76,0.0,42.85,,2.0,53.98,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,0.0,1565.88,-444.32,-22.1,1.0,15.0,0,2026-07,v1.0,v1.0,1
618757,2026-05,test,104.76,-4.76,-22.1,0.779,45.19,37.27,45.19,-7.92,-62.73,0.03,0.01,2.27,15.0,60.52,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,0.0,1565.88,-444.32,-22.1,1.0,15.0,0,2026-07,v1.0,v1.0,1
618757,2026-06,test,107.14,-7.14,-22.1,0.779,45.23,37.27,45.23,-7.96,-62.73,0.0,0.6,0.03,15.0,60.51,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,0.0,1565.88,-444.32,-22.1,1.0,15.0,0,2026-07,v1.0,v1.0,1
618757,2026-07,test,109.52,-9.52,-22.1,0.779,45.23,37.27,45.23,-7.96,-62.73,0.0,0.0,0.03,15.0,60.51,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,0.0,1565.88,-444.32,-22.1,1.0,15.0,0,2026-07,v1.0,v1.0,1
618758,2026-02,val,85.42,14.58,-29.78,0.702,21.99,30.0,21.99,8.01,-55.42,,,,0.0,40.19,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,,,,,,,1,2026-07,v1.0,v1.0,1
618758,2026-03,val,87.5,12.5,-29.78,0.702,21.99,35.1,21.99,13.11,-52.4,5.1,0.0,,0.0,38.93,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,,,,,,,1,2026-07,v1.0,v1.0,1
618758,2026-04,val,89.58,10.42,-29.78,0.702,25.03,36.82,25.03,11.79,-52.76,1.72,37.57,,0.0,38.42,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,,,,,,,1,2026-07,v1.0,v1.0,1
618758,2026-05,test,91.67,8.33,-29.78,0.702,25.02,39.33,25.02,14.31,-52.34,2.51,-0.02,9.33,0.0,38.24,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,,,,,,,1,2026-07,v1.0,v1.0,1
618758,2026-06,test,93.75,6.25,-29.78,0.702,45.05,41.25,45.05,-3.8,-52.5,1.92,248.22,6.15,0.0,33.97,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,,,,,,,1,2026-07,v1.0,v1.0,1
618758,2026-07,test,95.83,4.17,-29.78,0.702,46.11,42.75,46.11,-3.36,-53.08,1.5,13.09,5.93,0.0,33.98,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Rajasthan,,,,,,,1,2026-07,v1.0,v1.0,1
618759,2026-01,train,110.0,-10.0,3.79,1.038,42.37,90.0,42.37,47.63,-10.0,,,,0.0,17.32,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,0.0,1103.87,40.3,3.79,1.0,13.0,0,2026-07,v1.0,v1.0,1
618759,2026-02,val,112.5,-12.5,3.79,1.038,42.38,90.0,42.38,47.62,-10.0,0.0,0.12,,0.0,27.82,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,0.0,1103.87,40.3,3.79,1.0,13.0,0,2026-07,v1.0,v1.0,1
618759,2026-03,val,115.0,-15.0,3.79,1.038,42.38,90.4,42.38,48.02,-9.6,0.4,0.0,,7.0,24.5,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,0.0,1103.87,40.3,3.79,1.0,13.0,0,2026-07,v1.0,v1.0,1
618759,2026-04,val,117.5,-17.5,3.79,1.038,45.53,90.4,45.53,44.87,-9.6,0.0,34.8,0.4,8.0,35.44,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,0.0,1103.87,40.3,3.79,1.0,13.0,0,2026-07,v1.0,v1.0,1
618759,2026-05,test,120.0,-20.0,3.79,1.038,45.55,90.4,45.55,44.85,-9.6,0.0,0.22,0.4,13.0,40.69,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,0.0,1103.87,40.3,3.79,1.0,13.0,0,2026-07,v1.0,v1.0,1
618759,2026-06,test,122.5,-22.5,3.79,1.038,53.04,90.4,53.04,37.36,-9.6,0.0,82.68,0.0,13.0,39.24,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,0.0,1103.87,40.3,3.79,1.0,13.0,0,2026-07,v1.0,v1.0,1
618759,2026-07,test,125.0,-25.0,3.79,1.038,53.07,90.4,53.07,37.33,-9.6,0.0,0.29,0.0,13.0,39.24,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,0.0,1103.87,40.3,3.79,1.0,13.0,0,2026-07,v1.0,v1.0,1
618760,2025-12,train,153.12,-53.12,-13.97,0.86,98.76,95.0,98.76,-3.76,-5.0,,,,5.0,7.47,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,556.09,-90.33,-13.97,1.0,21.0,0,2026-05,v1.0,v1.0,1
618760,2026-01,train,156.25,-56.25,-13.97,0.86,98.76,98.0,98.76,-0.76,-2.0,3.0,0.01,,5.0,6.21,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,556.09,-90.33,-13.97,1.0,21.0,0,2026-05,v1.0,v1.0,1
618760,2026-02,val,159.38,-59.38,-13.97,0.86,98.76,98.0,98.76,-0.76,-2.0,0.0,0.01,,5.0,16.71,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,556.09,-90.33,-13.97,1.0,21.0,0,2026-05,v1.0,v1.0,1
618760,2026-03,val,162.5,-62.5,-13.97,0.86,98.76,98.0,98.76,-0.76,-2.0,0.0,0.0,3.0,21.0,33.51,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,556.09,-90.33,-13.97,1.0,21.0,0,2026-05,v1.0,v1.0,1
618760,2026-04,val,165.62,-65.62,-13.97,0.86,98.76,98.0,98.76,-0.76,-2.0,0.0,0.0,0.0,21.0,33.51,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,556.09,-90.33,-13.97,1.0,21.0,0,2026-05,v1.0,v1.0,1
618760,2026-05,test,168.75,-68.75,-13.97,0.86,98.76,98.0,98.76,-0.76,-2.0,0.0,0.0,0.0,21.0,33.51,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,556.09,-90.33,-13.97,1.0,21.0,0,2026-05,v1.0,v1.0,1
618761,2025-12,train,125.0,-25.0,-1.43,0.986,81.89,52.0,81.89,-29.89,-48.0,,,,0.0,36.71,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618761,2026-01,train,127.5,-27.5,-1.43,0.986,81.89,87.0,81.89,5.11,-13.0,35.0,0.0,,7.0,15.91,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618761,2026-02,val,130.0,-30.0,-1.43,0.986,83.45,87.0,83.45,3.55,-13.0,0.0,15.23,,7.0,26.14,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618761,2026-03,val,132.5,-32.5,-1.43,0.986,83.45,95.22,83.45,11.77,-4.78,8.22,0.0,43.22,17.0,22.69,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618761,2026-04,val,135.0,-35.0,-1.43,0.986,83.45,95.22,83.45,11.77,-4.78,0.0,0.0,8.22,17.0,33.19,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618761,2026-05,test,137.5,-37.5,-1.43,0.986,87.36,96.22,87.36,8.86,-3.78,1.0,38.19,9.22,17.0,21.6,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618761,2026-06,test,140.0,-40.0,-1.43,0.986,88.13,96.98,88.13,8.85,-3.02,0.76,7.53,1.76,17.0,21.15,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618761,2026-07,test,142.5,-42.5,-1.43,0.986,88.57,96.98,88.57,8.41,-3.02,0.0,4.3,1.76,18.0,32.62,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,977.73,-14.16,-1.43,1.0,18.0,0,2026-07,v1.0,v1.0,1
618762,2026-02,val,340.0,-240.0,-17.04,0.83,50.11,100.0,50.11,49.89,0.0,,,,60.0,41.88,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Madhya Pradesh,0.0,788.33,-161.94,-17.04,1.0,78.0,0,2026-07,v1.0,v1.0,1
618762,2026-03,val,343.33,-243.33,-17.04,0.83,50.11,100.0,50.11,49.89,0.0,0.0,0.0,,74.0,52.38,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Madhya Pradesh,0.0,788.33,-161.94,-17.04,1.0,78.0,0,2026-07,v1.0,v1.0,1
618762,2026-04,val,346.67,-246.67,-17.04,0.83,50.38,100.0,50.38,49.62,0.0,0.0,2.13,,75.0,52.35,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Madhya Pradesh,0.0,788.33,-161.94,-17.04,1.0,78.0,0,2026-07,v1.0,v1.0,1
618762,2026-05,test,350.0,-250.0,-17.04,0.83,50.65,100.0,50.65,49.35,0.0,0.0,2.1,0.0,76.0,52.31,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Madhya Pradesh,0.0,788.33,-161.94,-17.04,1.0,78.0,0,2026-07,v1.0,v1.0,1
618762,2026-06,test,353.33,-253.33,-17.04,0.83,84.19,100.0,84.19,15.81,0.0,0.0,264.4,0.0,77.0,47.68,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Madhya Pradesh,0.0,788.33,-161.94,-17.04,1.0,78.0,0,2026-07,v1.0,v1.0,1
618762,2026-07,test,356.67,-256.67,-17.04,0.83,84.19,100.0,84.19,15.81,0.0,0.0,0.0,0.0,78.0,47.68,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Madhya Pradesh,0.0,788.33,-161.94,-17.04,1.0,78.0,0,2026-07,v1.0,v1.0,1
618764,2025-12,train,121.82,-21.82,46.28,1.463,49.51,75.0,49.51,25.49,-25.0,,,,8.0,53.9,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618764,2026-01,train,123.64,-23.64,22.43,1.224,49.51,75.0,49.51,25.49,-25.0,0.0,0.0,,8.0,52.34,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618764,2026-02,val,125.45,-25.45,22.43,1.224,52.07,76.0,52.07,23.93,-24.0,1.0,32.27,,8.0,40.86,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618764,2026-03,val,127.27,-27.27,22.43,1.224,52.07,76.0,52.07,23.93,-24.0,0.0,0.0,1.0,17.0,60.81,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618764,2026-04,val,129.09,-29.09,22.43,1.224,52.5,76.0,52.5,23.5,-24.0,0.0,5.51,1.0,17.0,60.71,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618764,2026-05,test,130.91,-30.91,22.43,1.224,52.99,76.0,52.99,23.01,-24.0,0.0,6.12,0.0,24.0,67.68,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618764,2026-06,test,132.73,-32.73,22.43,1.224,62.26,76.0,62.26,13.74,-24.0,0.0,117.2,0.0,24.0,65.63,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618764,2026-07,test,134.55,-34.55,22.43,1.224,63.26,76.0,63.26,12.74,-24.0,0.0,12.73,0.0,24.0,65.4,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Punjab,1.0,1264.17,399.94,46.28,1.0,24.0,0,2026-07,v1.0,v1.0,1
618765,2026-01,train,115.0,-15.0,15.82,1.158,34.04,86.0,34.04,51.96,-14.0,,,,5.0,36.94,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Telangana,1.0,2486.51,339.65,15.82,1.0,13.0,0,2026-07,v1.0,v1.0,1
618765,2026-02,val,117.5,-17.5,15.82,1.158,34.49,89.0,34.49,54.51,-11.0,3.0,11.16,,5.0,35.68,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Telangana,1.0,2486.51,339.65,15.82,1.0,13.0,0,2026-07,v1.0,v1.0,1
618765,2026-03,val,120.0,-20.0,15.82,1.158,34.49,90.51,34.49,56.02,-9.49,1.51,0.0,,12.0,42.39,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Telangana,1.0,2486.51,339.65,15.82,1.0,13.0,0,2026-07,v1.0,v1.0,1
618765,2026-04,val,122.5,-22.5,15.82,1.158,38.69,92.4,38.69,53.71,-7.6,1.89,104.27,6.4,12.0,41.6,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Telangana,1.0,2486.51,339.65,15.82,1.0,13.0,0,2026-07,v1.0,v1.0,1
618765,2026-05,test,125.0,-25.0,15.82,1.158,38.69,92.4,38.69,53.71,-7.6,0.0,0.2,3.4,12.0,52.1,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Telangana,1.0,2486.51,339.65,15.82,1.0,13.0,0,2026-07,v1.0,v1.0,1
618765,2026-06,test,127.5,-27.5,15.82,1.158,51.0,92.4,51.0,41.4,-7.6,0.0,306.01,1.89,13.0,53.15,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Telangana,1.0,2486.51,339.65,15.82,1.0,13.0,0,2026-07,v1.0,v1.0,1
618765,2026-07,test,130.0,-30.0,15.82,1.158,51.18,92.4,51.18,41.22,-7.6,0.0,4.49,0.0,13.0,53.15,6,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Telangana,1.0,2486.51,339.65,15.82,1.0,13.0,0,2026-07,v1.0,v1.0,1
618766,2026-02,val,53.33,46.67,-28.31,0.717,24.23,26.0,24.23,1.77,-27.33,,,,0.0,19.67,0,Roads & Highways,Ministry of Road Transport & Highways,NHAI,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
618766,2026-03,val,56.67,43.33,-28.31,0.717,24.23,32.73,24.23,8.5,-23.94,6.73,0.0,,0.0,18.25,0,Roads & Highways,Ministry of Road Transport & Highways,NHAI,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
618766,2026-04,val,60.0,40.0,-28.31,0.717,34.03,36.32,34.03,2.29,-23.68,3.59,60.54,,0.0,17.08,0,Roads & Highways,Ministry of Road Transport & Highways,NHAI,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
618766,2026-05,test,63.33,36.67,-28.31,0.717,34.06,43.61,34.06,9.55,-19.72,7.29,0.21,17.61,0.0,15.41,0,Roads & Highways,Ministry of Road Transport & Highways,NHAI,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
618766,2026-06,test,66.67,33.33,-28.31,0.717,48.26,48.55,48.26,0.29,-18.12,4.94,87.75,15.82,0.0,13.21,0,Roads & Highways,Ministry of Road Transport & Highways,NHAI,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
618766,2026-07,test,70.0,30.0,-28.31,0.717,48.3,48.55,48.3,0.25,-21.45,0.0,0.22,12.23,0.0,25.1,2,Roads & Highways,Ministry of Road Transport & Highways,NHAI,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
618768,2026-04,val,48.89,51.11,0.0,1.0,0.0,0.0,0.0,0.0,-48.89,,,,8.0,46.43,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,1309.08,0.0,0.0,1.0,8.0,0,2026-07,v1.0,v1.0,1
618768,2026-05,test,51.11,48.89,0.0,1.0,2.33,0.64,2.33,-1.69,-50.47,0.64,30.46,,8.0,47.1,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,1309.08,0.0,0.0,1.0,8.0,0,2026-07,v1.0,v1.0,1
618768,2026-06,test,53.33,46.67,0.0,1.0,23.33,1.99,23.33,-21.34,-51.34,1.35,274.97,,8.0,57.07,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,1309.08,0.0,0.0,1.0,8.0,0,2026-07,v1.0,v1.0,1
618768,2026-07,test,55.56,44.44,0.0,1.0,23.69,3.96,23.69,-19.73,-51.6,1.97,4.65,3.96,8.0,56.43,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,1309.08,0.0,0.0,1.0,8.0,0,2026-07,v1.0,v1.0,1
618769,2026-01,train,39.39,60.61,-9.22,0.908,5.67,8.0,5.67,2.33,-31.39,,,,0.0,30.68,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,,,,,,,1,2026-07,v1.0,v1.0,1
618769,2026-02,val,42.42,57.58,-9.22,0.908,6.23,5.0,6.23,-1.23,-37.42,-3.0,6.81,,0.0,43.72,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,,,,,,,1,2026-07,v1.0,v1.0,1
618769,2026-03,val,45.45,54.55,-9.22,0.908,6.23,6.45,6.23,0.22,-39.0,1.45,0.0,,0.0,33.88,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,,,,,,,1,2026-07,v1.0,v1.0,1
618769,2026-04,val,48.48,51.52,-9.22,0.908,9.56,10.07,9.56,0.51,-38.41,3.62,40.5,2.07,0.0,33.63,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,,,,,,,1,2026-07,v1.0,v1.0,1
618769,2026-05,test,51.52,48.48,-9.22,0.908,12.73,11.03,12.73,-1.7,-40.49,0.96,38.52,6.03,0.0,34.51,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,,,,,,,1,2026-07,v1.0,v1.0,1
618769,2026-06,test,54.55,45.45,-9.22,0.908,19.82,13.45,19.82,-6.37,-41.1,2.42,86.04,7.0,0.0,34.31,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,,,,,,,1,2026-07,v1.0,v1.0,1
618769,2026-07,test,57.58,42.42,-9.22,0.908,19.82,15.58,19.82,-4.24,-42.0,2.13,0.06,5.51,0.0,34.68,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,,,,,,,1,2026-07,v1.0,v1.0,1
618770,2025-12,train,138.89,-38.89,-47.03,0.53,85.19,74.0,85.19,-11.19,-26.0,,,,5.0,21.91,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,273.42,-242.74,-47.03,1.0,5.0,0,2026-05,v1.0,v1.0,1
618770,2026-01,train,141.67,-41.67,-47.03,0.53,85.19,74.0,85.19,-11.19,-26.0,0.0,0.0,,5.0,32.41,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,273.42,-242.74,-47.03,1.0,5.0,0,2026-05,v1.0,v1.0,1
618770,2026-02,val,144.44,-44.44,-47.03,0.53,85.19,74.0,85.19,-11.19,-26.0,0.0,0.0,,5.0,32.41,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,273.42,-242.74,-47.03,1.0,5.0,0,2026-05,v1.0,v1.0,1
618770,2026-03,val,147.22,-47.22,-47.03,0.53,85.19,74.23,85.19,-10.96,-25.77,0.23,0.0,0.23,5.0,21.71,0,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,273.42,-242.74,-47.03,1.0,5.0,0,2026-05,v1.0,v1.0,1
618770,2026-04,val,150.0,-50.0,-47.03,0.53,85.19,74.23,85.19,-10.96,-25.77,0.0,0.0,0.23,5.0,32.21,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,273.42,-242.74,-47.03,1.0,5.0,0,2026-05,v1.0,v1.0,1
618770,2026-05,test,152.78,-52.78,-47.03,0.53,85.19,74.23,85.19,-10.96,-25.77,0.0,0.0,0.23,5.0,32.21,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,0.0,273.42,-242.74,-47.03,1.0,5.0,0,2026-05,v1.0,v1.0,1
618771,2025-12,train,126.09,-26.09,-1.94,0.981,48.9,98.0,48.9,49.1,-2.0,,,,8.0,26.12,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,1887.38,-37.37,-1.94,1.0,16.0,0,2026-05,v1.0,v1.0,1
618771,2026-01,train,128.26,-28.26,-1.94,0.981,50.2,98.0,50.2,47.8,-2.0,0.0,24.58,,8.0,36.19,4,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,1887.38,-37.37,-1.94,1.0,16.0,0,2026-05,v1.0,v1.0,1
618771,2026-02,val,130.43,-30.43,-1.94,0.981,50.21,99.0,50.21,48.79,-1.0,1.0,0.16,,8.0,25.27,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,1887.38,-37.37,-1.94,1.0,16.0,0,2026-05,v1.0,v1.0,1
618771,2026-03,val,132.61,-32.61,-1.94,0.981,50.21,99.19,50.21,48.98,-0.81,0.19,0.0,1.19,16.0,44.09,2,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,0.0,1887.38,-37.37,-1.94,1.0,16.0,0,2026-05,v1.0,v1.0,1
